ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2019,2,MS,Comercial,83918,121932.74
2019,2,MT,Comercial,94563,159858.78
2019,2,GO,Comercial,211946,220295.9
2019,2,DF,Comercial,115116,175615
2019,3,RO,Comercial,43913,56768.03
2019,3,AC,Comercial,22609,21253.91
2019,3,AM,Comercial,76975,109628
2019,3,RR,Comercial,12453,18699.9
2019,3,PA,Comercial,174540,144023.2
2019,3,AP,Comercial,18435,19377
2019,3,TO,Comercial,32836,34389.37
2019,3,MA,Comercial,147250,96545.59
2019,3,PI,Comercial,92522,62860.73
2019,3,CE,Comercial,165879,192245.2
2019,3,RN,Comercial,101088,97324
2019,3,PB,Comercial,108908,81787.64
2019,3,PE,Comercial,232602,265939
2019,3,AL,Comercial,66480,67220
2019,3,SE,Comercial,53648,56958.56
2019,3,BA,Comercial,400994,372289.67
2019,3,MG,Comercial,768524,580805.57
2019,3,ES,Comercial,133726,170678.2
2019,3,RJ,Comercial,486767,951812.28
2019,3,SP,Comercial,1117298,2600166.77
2019,3,PR,Comercial,411588,537585.76
2019,3,SC,Comercial,278642,396423.49
2019,3,RS,Comercial,339399,465608.87
2019,3,MS,Comercial,84012,110993.64
2019,3,MT,Comercial,94797,157067.11
2019,3,GO,Comercial,211964,220312.4
2019,3,DF,Comercial,115268,165889
2019,4,RO,Comercial,43963,57543.04
2019,4,AC,Comercial,22652,21444.65
2019,4,AM,Comercial,77098,107593
2019,4,RR,Comercial,12475,19273.21
2019,4,PA,Comercial,173509,147879.65
2019,4,AP,Comercial,18254,20039
2019,4,TO,Comercial,32834,36747.09
2019,4,MA,Comercial,146791,98629
2019,4,PI,Comercial,92896,62664.15
2019,4,CE,Comercial,165573,188353.9
2019,4,RN,Comercial,101241,94894
2019,4,PB,Comercial,109135,85176.34
2019,4,PE,Comercial,233146,261864
2019,4,AL,Comercial,67272,67898.07
2019,4,SE,Comercial,53709,57369.41
2019,4,BA,Comercial,402412,348636.79
2019,4,MG,Comercial,769617,575126.07
2019,4,ES,Comercial,134216,153757.8
2019,4,RJ,Comercial,486064,879973.67
2019,4,SP,Comercial,1118392,2507062.95
2019,4,PR,Comercial,412932,536020.22
2019,4,SC,Comercial,279307,385777.65
2019,4,RS,Comercial,339017,421338.14
2019,4,MS,Comercial,84111,107698.65
2019,4,MT,Comercial,95001,156342.42
2019,4,GO,Comercial,212316,211992.8
2019,4,DF,Comercial,115028,170845
2019,5,RO,Comercial,44048,58945.27
2019,5,AC,Comercial,22566,21978.76
2019,5,AM,Comercial,77419,112602
2019,5,RR,Comercial,12474,17482.51
2019,5,PA,Comercial,173893,154674.42
2019,5,AP,Comercial,18442,21574
2019,5,TO,Comercial,32796,38328.32
2019,5,MA,Comercial,146754,102381.8
2019,5,PI,Comercial,93562,66946.6
2019,5,CE,Comercial,165014,197694.4
2019,5,RN,Comercial,101394,96822
2019,5,PB,Comercial,109212,83888.37
2019,5,PE,Comercial,233126,269293
2019,5,AL,Comercial,67240,67442
2019,5,SE,Comercial,53848,57352.66
2019,5,BA,Comercial,403319,344141.86
2019,5,MG,Comercial,806895,572012.79
2019,5,ES,Comercial,134499,152802
2019,5,RJ,Comercial,485837,897422.27
2019,5,SP,Comercial,1119645,2519081.64
2019,5,PR,Comercial,413356,504751.66
2019,5,SC,Comercial,280110,357954.88
2019,5,RS,Comercial,338937,413988.25
2019,5,MS,Comercial,84110,102598.22
2019,5,MT,Comercial,95202,152354.72
2019,5,GO,Comercial,212894,210947.2
2019,5,DF,Comercial,115078,172317
2019,6,RO,Comercial,44166,56517.55
2019,6,AC,Comercial,22484,21289.39
2019,6,AM,Comercial,77728,108465
2019,6,RR,Comercial,12457,15643.32
2019,6,PA,Comercial,173763,161148.04
2019,6,AP,Comercial,18406,21199
2019,6,TO,Comercial,32846,37223.87
2019,6,MA,Comercial,145408,103084.4
2019,6,PI,Comercial,94211,65372.49
2019,6,CE,Comercial,164461,203195.3
2019,6,RN,Comercial,101534,94516
2019,6,PB,Comercial,109849,78212.06
2019,6,PE,Comercial,232971,241510
2019,6,AL,Comercial,67398,59509
2019,6,SE,Comercial,53904,51427.22
2019,6,BA,Comercial,404055,312272.84
2019,6,MG,Comercial,807201,534627.52
2019,6,ES,Comercial,134252,132772.6
2019,6,RJ,Comercial,484747,794132.68
2019,6,SP,Comercial,1120383,2264763.16
2019,6,PR,Comercial,412974,481765.2
2019,6,SC,Comercial,280605,324249.35
2019,6,RS,Comercial,338877,370280.92
2019,6,MS,Comercial,84115,96528.96
2019,6,MT,Comercial,95336,149867.87
2019,6,GO,Comercial,213168,195535.3
2019,6,DF,Comercial,115002,165705
2019,7,RO,Comercial,44317,61911.8
2019,7,AC,Comercial,22432,21872.36
2019,7,AM,Comercial,78058,113467
2019,7,RR,Comercial,12467,17397.2
2019,7,PA,Comercial,173759,161099.95
2019,7,AP,Comercial,18446,21793
2019,7,TO,Comercial,32872,36755.12
2019,7,MA,Comercial,146039,103100.2
2019,7,PI,Comercial,94893,65404.35
2019,7,CE,Comercial,162475,202452.1
2019,7,RN,Comercial,101683,91843
2019,7,PB,Comercial,109694,75075.51
2019,7,PE,Comercial,232564,239162
2019,7,AL,Comercial,67590,59650
2019,7,SE,Comercial,54008,49229.07
2019,7,BA,Comercial,404407,304005.17
2019,7,MG,Comercial,807526,500574.23
2019,7,ES,Comercial,135286,129652.1
2019,7,RJ,Comercial,484158,755096.16
2019,7,SP,Comercial,1121321,2161769.74
2019,7,PR,Comercial,413336,485219.1
2019,7,SC,Comercial,281220,306071.7
2019,7,RS,Comercial,338922,367416.73
2019,7,MS,Comercial,84135,95050.58
2019,7,MT,Comercial,95317,147286.58
2019,7,GO,Comercial,213253,190498.9
2019,7,DF,Comercial,115128,152404
2019,8,RO,Comercial,44480,60517.27
2019,8,AC,Comercial,22389,21104.37
2019,8,AM,Comercial,78043,121051
2019,8,RR,Comercial,12479,16994.09
2019,8,PA,Comercial,173435,164499.76
2019,8,AP,Comercial,18447,23074
2019,8,TO,Comercial,33014,37759.32
2019,8,MA,Comercial,145432,106113.8
2019,8,PI,Comercial,94659,68069.68
2019,8,CE,Comercial,180876,193537.8
2019,8,RN,Comercial,101892,92165
2019,8,PB,Comercial,109600,74216.19
2019,8,PE,Comercial,232114,232834
2019,8,AL,Comercial,67457,61393
2019,8,SE,Comercial,54091,49816.37
2019,8,BA,Comercial,405286,292923.72
2019,8,MG,Comercial,810849,517752.72
2019,8,ES,Comercial,135171,124252.9
2019,8,RJ,Comercial,483194,757279.21
2019,8,SP,Comercial,1124551,2176106.99
2019,8,PR,Comercial,414056,477818.69
2019,8,SC,Comercial,282066,311205.36
2019,8,RS,Comercial,339061,367663.24
2019,8,MS,Comercial,83989,97313.22
2019,8,MT,Comercial,95285,146287.06
2019,8,GO,Comercial,212485,194319.4
2019,8,DF,Comercial,115426,159536
2019,9,RO,Comercial,44521,64483.99
2019,9,AC,Comercial,22409,23662.56
2019,9,AM,Comercial,78048,116658
2019,9,RR,Comercial,12435,17794.92
2019,9,PA,Comercial,173146,167737.76
2019,9,AP,Comercial,18457,24504
2019,9,TO,Comercial,32922,41481.17
2019,9,MA,Comercial,144474,109315.9
2019,9,PI,Comercial,95014,70765.11
2019,9,CE,Comercial,169200,199113.1
2019,9,RN,Comercial,102132,91873
2019,9,PB,Comercial,109654,77041.23
2019,9,PE,Comercial,232021,233908
2019,9,AL,Comercial,66112,62855
2019,9,SE,Comercial,54081,50687.72
2019,9,BA,Comercial,406187,312062.67
2019,9,MG,Comercial,814412,559717.66
2019,9,ES,Comercial,135563,130917
2019,9,RJ,Comercial,482214,776395.55
2019,9,SP,Comercial,1123309,2301143.24
2019,9,PR,Comercial,415190,490037.551
2019,9,SC,Comercial,282709,312157.83
2019,9,RS,Comercial,342061,360334.17
2019,9,MS,Comercial,84145,101119.39
2019,9,MT,Comercial,95536,159211.07
2019,9,GO,Comercial,211923,219776.3
2019,9,DF,Comercial,115910,169708
2019,10,RO,Comercial,43660,61976.83
2019,10,AC,Comercial,22051,22651.7
2019,10,AM,Comercial,78166,112576
2019,10,RR,Comercial,12522,19698.06
2019,10,PA,Comercial,173061,170980.6
2019,10,AP,Comercial,18457,24182
2019,10,TO,Comercial,32935,39224.48
2019,10,MA,Comercial,144098,110324.4
2019,10,PI,Comercial,94299,74530.22
2019,10,CE,Comercial,180038,198725.8
2019,10,RN,Comercial,102359,97966
2019,10,PB,Comercial,109578,82751.51
2019,10,PE,Comercial,232096,262130
2019,10,AL,Comercial,69561,68803
2019,10,SE,Comercial,54105,53504.49
2019,10,BA,Comercial,407132,337314.52
2019,10,MG,Comercial,817309,580853.37
2019,10,ES,Comercial,135746,145444.5
2019,10,RJ,Comercial,483109,832592.37
2019,10,SP,Comercial,1126688,2525545.9
2019,10,PR,Comercial,416164,529231.62
2019,10,SC,Comercial,283431,338895.27
2019,10,RS,Comercial,342772,387580.34
2019,10,MS,Comercial,84164,109430.09
2019,10,MT,Comercial,95493,158952.24
2019,10,GO,Comercial,213261,230273.9
2019,10,DF,Comercial,115993,178553
2019,11,RO,Comercial,43542,61706.61
2019,11,AC,Comercial,21940,23313.92
2019,11,AM,Comercial,78320,119735
2019,11,RR,Comercial,12413,18789.59
2019,11,PA,Comercial,174516,168148.6
2019,11,AP,Comercial,18432,23297
2019,11,TO,Comercial,32879,36883.4
2019,11,MA,Comercial,143152,112208.7
2019,11,PI,Comercial,94538,75340.8
2019,11,CE,Comercial,164977,206331.7
2019,11,RN,Comercial,102589,100832
2019,11,PB,Comercial,109514,83770.15
2019,11,PE,Comercial,232206,265407
2019,11,AL,Comercial,67449,70590
2019,11,SE,Comercial,53954,56604.02
2019,11,BA,Comercial,407860,359116.79
2019,11,MG,Comercial,820740,622634.36
2019,11,ES,Comercial,136322,154206.8
2019,11,RJ,Comercial,481615,873036.84
2019,11,SP,Comercial,1127876,2643747.28
2019,11,PR,Comercial,416857,548717.11
2019,11,SC,Comercial,284202,371183.61
2019,11,RS,Comercial,342869,416686.64
2019,11,MS,Comercial,84224,115730.32
2019,11,MT,Comercial,95595,157557.75
2019,11,GO,Comercial,211443,219208.3
2019,11,DF,Comercial,114971,190615
2019,12,RO,Comercial,43825,60574
2019,12,AC,Comercial,21880,22637.17
2019,12,AM,Comercial,78634,118943
2019,12,RR,Comercial,12409,18628.51
2019,12,PA,Comercial,173483,171529.64
2019,12,AP,Comercial,18436,23058
2019,12,TO,Comercial,32888,37536.23
2019,12,MA,Comercial,142788,113849.5
2019,12,PI,Comercial,94854,74102.47
2019,12,CE,Comercial,176696,223728.4
2019,12,RN,Comercial,103142,102015
2019,12,PB,Comercial,109677,87974.48
2019,12,PE,Comercial,232632,284365
2019,12,AL,Comercial,63838,74598
2019,12,SE,Comercial,54063,58243.41
2019,12,BA,Comercial,427346,371746.01
2019,12,MG,Comercial,818134,583493.75
2019,12,ES,Comercial,137252,159694.1
2019,12,RJ,Comercial,464934,869860.49
2019,12,SP,Comercial,1130843,2581117.43
2019,12,PR,Comercial,417352,522014.1
2019,12,SC,Comercial,285396,384836.05
2019,12,RS,Comercial,343261,451430.33
2019,12,MS,Comercial,84246,112140.17
2019,12,MT,Comercial,96060,156338.76
2019,12,GO,Comercial,211468,214092.8
2019,12,DF,Comercial,115447,169433
2020,1,RO,Comercial,43809,57799
2020,1,AC,Comercial,22112,21826.86
2020,1,AM,Comercial,78726,119916.09
2020,1,RR,Comercial,12382,18908.43
2020,1,PA,Comercial,173518,149587.99
2020,1,AP,Comercial,18432,21308
2020,1,TO,Comercial,32904,33581.84
2020,1,MA,Comercial,142201,99756.4
2020,1,PI,Comercial,94323,68528.98
2020,1,CE,Comercial,162452,205227.6
2020,1,RN,Comercial,102861,100716
2020,1,PB,Comercial,109700,86876.49
2020,1,PE,Comercial,242014,254588
2020,1,AL,Comercial,64055,71407.86
2020,1,SE,Comercial,54094,56384.11
2020,1,BA,Comercial,416248,339979.62
2020,1,MG,Comercial,822424,613555.24
2020,1,ES,Comercial,136685,158809.3
2020,1,RJ,Comercial,480273,910486.7
2020,1,SP,Comercial,1138338,2546452.28
2020,1,PR,Comercial,418541,537599.4301
2020,1,SC,Comercial,319946,427111.84
2020,1,RS,Comercial,343557,488834.43
2020,1,MS,Comercial,84579,105503.8
2020,1,MT,Comercial,96335,148251.73
2020,1,GO,Comercial,211332,202625.74
2020,1,DF,Comercial,115299,174070
2020,2,RO,Comercial,43647,62172.62
2020,2,AC,Comercial,22101,22999.24
2020,2,AM,Comercial,78803,122465.18
2020,2,RR,Comercial,12435,17687.51
2020,2,PA,Comercial,171104,152546.2
2020,2,AP,Comercial,18536,20631
2020,2,TO,Comercial,32842,35389.21
2020,2,MA,Comercial,141405,99248.63
2020,2,PI,Comercial,94000,64946.91
2020,2,CE,Comercial,161907,193512.5
2020,2,RN,Comercial,102972,96542
2020,2,PB,Comercial,110099,87290.91
2020,2,PE,Comercial,233602,255539
2020,2,AL,Comercial,65811,71303.95
2020,2,SE,Comercial,54052,58180.65
2020,2,BA,Comercial,410664,336613.21
2020,2,MG,Comercial,823184,595455.16
2020,2,ES,Comercial,136799,156286.9
2020,2,RJ,Comercial,479251,888706.68
2020,2,SP,Comercial,1126058,2550960.73
2020,2,PR,Comercial,418078,570126.52
2020,2,SC,Comercial,286144,431928.31
2020,2,RS,Comercial,343222,485635.3
2020,2,MS,Comercial,84434,116519.65
2020,2,MT,Comercial,96119,165724.32
2020,2,GO,Comercial,210380,209441.64
2020,2,DF,Comercial,114951,171370
2020,3,RO,Comercial,43763,56623.61
2020,3,AC,Comercial,22116,21969.66
2020,3,AM,Comercial,78828,116481.01
2020,3,RR,Comercial,12443,19367.27
2020,3,PA,Comercial,171317,148904.55
2020,3,AP,Comercial,18458,20307
2020,3,TO,Comercial,32865,35224.99
2020,3,MA,Comercial,140585,96166.27
2020,3,PI,Comercial,92977,62080.73
2020,3,CE,Comercial,171227,187447.8
2020,3,RN,Comercial,102938,97041
2020,3,PB,Comercial,110076,83629.25
2020,3,PE,Comercial,232438,257793
2020,3,AL,Comercial,63858,67907.44
2020,3,SE,Comercial,54007,55652.24
2020,3,BA,Comercial,410731,344345.12
2020,3,MG,Comercial,823731,570153.62
2020,3,ES,Comercial,136788,155823.5
2020,3,RJ,Comercial,477976,867073.37
2020,3,SP,Comercial,1132089,2479818.65
2020,3,PR,Comercial,418136,563394.24
2020,3,SC,Comercial,281999,389344.64
2020,3,RS,Comercial,343498,466352.87
2020,3,MS,Comercial,84425,123551.49
2020,3,MT,Comercial,96016,160545.9
2020,3,GO,Comercial,209091,204563.84
2020,3,DF,Comercial,115007,164528
2020,4,RO,Comercial,43765,49996.83
2020,4,AC,Comercial,22090,17718.09
2020,4,AM,Comercial,78823,83596.69
2020,4,RR,Comercial,12407,15247.79
2020,4,PA,Comercial,170078,132697.76
2020,4,AP,Comercial,18517,17889
2020,4,TO,Comercial,32900,31505.09
2020,4,MA,Comercial,139467,80031.89
2020,4,PI,Comercial,91347,49516.07
2020,4,CE,Comercial,187682,152660.5
2020,4,RN,Comercial,102322,75442
2020,4,PB,Comercial,110008,65748.31
2020,4,PE,Comercial,230639,206977
2020,4,AL,Comercial,65441,50846.14
2020,4,SE,Comercial,53793,41882.3
2020,4,BA,Comercial,408969,269238.27
2020,4,MG,Comercial,823546,482357.13
2020,4,ES,Comercial,136714,119166
2020,4,RJ,Comercial,477062,646820.92
2020,4,SP,Comercial,1123866,2070444.98
2020,4,PR,Comercial,418679,459690.63
2020,4,SC,Comercial,288720,326505.42
2020,4,RS,Comercial,342606,390350.48
2020,4,MS,Comercial,84342,100385.52
2020,4,MT,Comercial,95996,133341.29
2020,4,GO,Comercial,211004,172509.52
2020,4,DF,Comercial,114521,145722
2020,5,RO,Comercial,43375,50229.3
2020,5,AC,Comercial,22005,16436.46
2020,5,AM,Comercial,79154,84383.9
2020,5,RR,Comercial,12435,14570.34
2020,5,PA,Comercial,169848,126891.7
2020,5,AP,Comercial,18440,18051
2020,5,TO,Comercial,32800,31546.96
2020,5,MA,Comercial,139566,79034.1
2020,5,PI,Comercial,89975,50546.72
2020,5,CE,Comercial,163473,143491.7
2020,5,RN,Comercial,101713,70672
2020,5,PB,Comercial,109992,63372.14
2020,5,PE,Comercial,227923,189868
2020,5,AL,Comercial,65049,49234.04
2020,5,SE,Comercial,53809,42333.09
2020,5,BA,Comercial,407809,246574.29
2020,5,MG,Comercial,821979,423300.05
2020,5,ES,Comercial,136671,109376.4
2020,5,RJ,Comercial,472792,593771.37
2020,5,SP,Comercial,1121544,1855630.25
2020,5,PR,Comercial,417261,407228.47
2020,5,SC,Comercial,288353,296154.4501
2020,5,RS,Comercial,342015,313339.39
2020,5,MS,Comercial,84137,83258.6
2020,5,MT,Comercial,95867,127305.88
2020,5,GO,Comercial,209734,155934.04
2020,5,DF,Comercial,114046,131602
2020,6,RO,Comercial,43538,49544.87
2020,6,AC,Comercial,21966,17470.41
2020,6,AM,Comercial,79185,94841.85
2020,6,RR,Comercial,12441,14633.21
2020,6,PA,Comercial,169751,136212.38
2020,6,AP,Comercial,18514,18349
2020,6,TO,Comercial,32878,32159.74
2020,6,MA,Comercial,139228,91947.9
2020,6,PI,Comercial,89471,50742.98
2020,6,CE,Comercial,163577,149120.3
2020,6,RN,Comercial,101469,68252
2020,6,PB,Comercial,109799,57337.48
2020,6,PE,Comercial,226272,177057
2020,6,AL,Comercial,65134,48867.48
2020,6,SE,Comercial,53732,39778.7
2020,6,BA,Comercial,407261,228906.08
2020,6,MG,Comercial,820047,417615.98
2020,6,ES,Comercial,136557,105914.4
2020,6,RJ,Comercial,473119,609429.36
2020,6,SP,Comercial,1108672,1727508.5
2020,6,PR,Comercial,416266,408897.49
2020,6,SC,Comercial,288056,291963.68
2020,6,RS,Comercial,340546,297931.12
2020,6,MS,Comercial,84046,73436.66
2020,6,MT,Comercial,96042,123005.98
2020,6,GO,Comercial,210295,152168.43
2020,6,DF,Comercial,113859,128192
2020,7,RO,Comercial,43746,54004.71
2020,7,AC,Comercial,21900,17407.39
2020,7,AM,Comercial,79336,110895.83
2020,7,RR,Comercial,12419,16025.56
2020,7,PA,Comercial,169721,157763.41
2020,7,AP,Comercial,18512,19233
2020,7,TO,Comercial,32850,32313.82
2020,7,MA,Comercial,138637,100454.5
2020,7,PI,Comercial,88711,54937.61
2020,7,CE,Comercial,167599,159601.8
2020,7,RN,Comercial,101429,69992
2020,7,PB,Comercial,109775,60750.15
2020,7,PE,Comercial,224670,197161
2020,7,AL,Comercial,65895,50906.74
2020,7,SE,Comercial,53604,39001.31
2020,7,BA,Comercial,406457,246466.76
2020,7,MG,Comercial,819575,416944.7
2020,7,ES,Comercial,136497,111809.2
2020,7,RJ,Comercial,471807,648059.45
2020,7,SP,Comercial,1119097,1838304.82
2020,7,PR,Comercial,414628,416151.68
2020,7,SC,Comercial,288456,295054.85
2020,7,RS,Comercial,340278,321274.38
2020,7,MS,Comercial,83861,79757.02
2020,7,MT,Comercial,95816,129691.32
2020,7,GO,Comercial,210767,160452.17
2020,7,DF,Comercial,113555,130466
2020,8,RO,Comercial,43917,59693.14
2020,8,AC,Comercial,21935,20870.21
2020,8,AM,Comercial,79427,116086.71
2020,8,RR,Comercial,12261,16912.87
2020,8,PA,Comercial,169306,170061.95
2020,8,AP,Comercial,18490,19701
2020,8,TO,Comercial,33034,32717.95
2020,8,MA,Comercial,138478,101868.9
2020,8,PI,Comercial,88118,56578.28
2020,8,CE,Comercial,177441,165373.9
2020,8,RN,Comercial,101771,74377
2020,8,PB,Comercial,109736,65053.29
2020,8,PE,Comercial,223592,203113
2020,8,AL,Comercial,66175,54584.97
2020,8,SE,Comercial,53476,40863.1
2020,8,BA,Comercial,406064,245025.69
2020,8,MG,Comercial,820222,453505.25
2020,8,ES,Comercial,136872,115493.1
2020,8,RJ,Comercial,468543,675057.51
2020,8,SP,Comercial,1120644,1954212.69
2020,8,PR,Comercial,417883,444491.08
2020,8,SC,Comercial,289062,293870.15
2020,8,RS,Comercial,340035,318590.12
2020,8,MS,Comercial,84104,110504.88
2020,8,MT,Comercial,95426,124630.17
2020,8,GO,Comercial,212355,176198.85
2020,8,DF,Comercial,113493,141023
2020,9,RO,Comercial,43942,62424.91
2020,9,AC,Comercial,21991,22765.07
2020,9,AM,Comercial,79773,117264.18
2020,9,RR,Comercial,12376,19101.97
2020,9,PA,Comercial,169216,171851.36
2020,9,AP,Comercial,18449,18308
2020,9,TO,Comercial,33069,36019.7
2020,9,MA,Comercial,138090,105457.1
2020,9,PI,Comercial,87894,63358.2
2020,9,CE,Comercial,172716,175507.7
2020,9,RN,Comercial,102192,81109
2020,9,PB,Comercial,109774,69631.27
2020,9,PE,Comercial,223964,213380
2020,9,AL,Comercial,65959,57793.43
2020,9,SE,Comercial,53678,45561.27
2020,9,BA,Comercial,406612,266406.83
2020,9,MG,Comercial,819695,472447.99
2020,9,ES,Comercial,137006,128308.1
2020,9,RJ,Comercial,474993,732130.39
2020,9,SP,Comercial,1126002,2098762.42
2020,9,PR,Comercial,418231,475706.07
2020,9,SC,Comercial,289900,314623.93
2020,9,RS,Comercial,339910,319322.33
2020,9,MS,Comercial,84082,118122.46
2020,9,MT,Comercial,95891,139238.83
2020,9,GO,Comercial,211442,194394.88
2020,9,DF,Comercial,113819,147278
2020,10,RO,Comercial,44133,64925.89
2020,10,AC,Comercial,22126,22943.38
2020,10,AM,Comercial,80095,115984.2
2020,10,RR,Comercial,12331,20316.66
2020,10,PA,Comercial,169600,173892.44
2020,10,AP,Comercial,18466,20264
2020,10,TO,Comercial,33003,37855.17
2020,10,MA,Comercial,137069,110396.6
2020,10,PI,Comercial,87580,70102.96
2020,10,CE,Comercial,178494,195597.3
2020,10,RN,Comercial,102766,87959
2020,10,PB,Comercial,110456,74868.35
2020,10,PE,Comercial,221228,233029
2020,10,AL,Comercial,65987,65287.99
2020,10,SE,Comercial,53865,49422.7
2020,10,BA,Comercial,407547,301453.24
2020,10,MG,Comercial,819888,602750.65
2020,10,ES,Comercial,137069,139593.6
2020,10,RJ,Comercial,466836,799265.6
2020,10,SP,Comercial,1119656,2348592.37
2020,10,PR,Comercial,420136,507254.62
2020,10,SC,Comercial,290995,340207.77
2020,10,RS,Comercial,340185,328834.39
2020,10,MS,Comercial,84379,105761.671
2020,10,MT,Comercial,96186,153438.74
2020,10,GO,Comercial,212027,216108.16
2020,10,DF,Comercial,114195,167197
2020,11,RO,Comercial,44119,63094.83
2020,11,AC,Comercial,22204,23788.58
2020,11,AM,Comercial,80226,111261.19
2020,11,RR,Comercial,12328,19347.29
2020,11,PA,Comercial,168499,169584.34
2020,11,AP,Comercial,18468,17820
2020,11,TO,Comercial,33144,35383.9
2020,11,MA,Comercial,135733,107971.3
2020,11,PI,Comercial,86902,67636.52
2020,11,CE,Comercial,179999,187781.1
2020,11,RN,Comercial,103186,80564
2020,11,PB,Comercial,111035,81720.21
2020,11,PE,Comercial,224425,222231
2020,11,AL,Comercial,66324,69166.21
2020,11,SE,Comercial,53842,52654.93
2020,11,BA,Comercial,408115,277031.39
2020,11,MG,Comercial,822731,537608.72
2020,11,ES,Comercial,137646,137280.1
2020,11,RJ,Comercial,463171,764335.48
2020,11,SP,Comercial,1126073,2279422.62
2020,11,PR,Comercial,422126,516248.29
2020,11,SC,Comercial,292357,358109.9
2020,11,RS,Comercial,340678,343442.71
2020,11,MS,Comercial,84802,99770.29
2020,11,MT,Comercial,96646,156823.92
2020,11,GO,Comercial,210346,205602.04
2020,11,DF,Comercial,114635,164460
2020,12,RO,Comercial,47259,63636.34
2020,12,AC,Comercial,22200,23629.21
2020,12,AM,Comercial,80400,108024.57
2020,12,RR,Comercial,12436,20079.88
2020,12,PA,Comercial,166229,162441.77
2020,12,AP,Comercial,18471,20883
2020,12,TO,Comercial,33198,36653.48
2020,12,MA,Comercial,135107,111720.8
2020,12,PI,Comercial,86760,70220.08
2020,12,CE,Comercial,168232,196069.4
2020,12,RN,Comercial,103581,83591
2020,12,PB,Comercial,111212,82397.61
2020,12,PE,Comercial,221151,220111
2020,12,AL,Comercial,66033,71921.81
2020,12,SE,Comercial,53917,53517.09
2020,12,BA,Comercial,409205,289223.88
2020,12,MG,Comercial,823853,540247.68
2020,12,ES,Comercial,138856,161655.7
2020,12,RJ,Comercial,464703,882708.45
2020,12,SP,Comercial,1125725,2381197
2020,12,PR,Comercial,423711,531044.92
2020,12,SC,Comercial,293504,399654.21
2020,12,RS,Comercial,341073,378878.14
2020,12,MS,Comercial,85021,108780.4
2020,12,MT,Comercial,96999,154332.75
2020,12,GO,Comercial,209213,208657.96
2020,12,DF,Comercial,114757,159099
2021,1,RO,Comercial,43859,49417.46
2021,1,AC,Comercial,22709,21829.5
2021,1,AM,Comercial,80495,89779.1
2021,1,RR,Comercial,12455,18306.52
2021,1,PA,Comercial,164458,156142.73
2021,1,AP,Comercial,18467,20402
2021,1,TO,Comercial,33195,32240.35
2021,1,MA,Comercial,132406,102141.4
2021,1,PI,Comercial,86655,66096
2021,1,CE,Comercial,181360,169791
2021,1,RN,Comercial,75091,96338
2021,1,PB,Comercial,111162,78424.84
2021,1,PE,Comercial,223362,250306.25
2021,1,AL,Comercial,65820,69520
2021,1,SE,Comercial,53797,54012.36
2021,1,BA,Comercial,409979,331775
2021,1,MG,Comercial,825734,547347.12
2021,1,ES,Comercial,138426,125116.37
2021,1,RJ,Comercial,466102,824281.03
2021,1,SP,Comercial,1121944,2455395.91
2021,1,PR,Comercial,424235,530059.04
2021,1,SC,Comercial,294120,379970.3
2021,1,RS,Comercial,341127,426359.71
2021,1,MS,Comercial,85076,103112.89
2021,1,MT,Comercial,97003,134597.18
2021,1,GO,Comercial,209327,180704.4
2021,1,DF,Comercial,115038,158061.3
2021,2,RO,Comercial,43657,49032.77
2021,2,AC,Comercial,22759,19096.5
2021,2,AM,Comercial,80472,79478
2021,2,RR,Comercial,12476,17584.58
2021,2,PA,Comercial,163920,147262.34
2021,2,AP,Comercial,18989,21988
2021,2,TO,Comercial,33232,32364.23
2021,2,MA,Comercial,131158,97227.47
2021,2,PI,Comercial,86834,60109
2021,2,CE,Comercial,181328,189144.2
2021,2,RN,Comercial,103905,92936
2021,2,PB,Comercial,111270,78298.41
2021,2,PE,Comercial,224071,239433
2021,2,AL,Comercial,66107,67502.69
2021,2,SE,Comercial,53510,48270.3
2021,2,BA,Comercial,410996,319608
2021,2,MG,Comercial,824648,500771.67
2021,2,ES,Comercial,137767,147381.5
2021,2,RJ,Comercial,464533,814163.72
2021,2,SP,Comercial,1119030,2445520.75
2021,2,PR,Comercial,424832,524007.33
2021,2,SC,Comercial,295247,410157
2021,2,RS,Comercial,340292,434936.48
2021,2,MS,Comercial,85023,98261.659
2021,2,MT,Comercial,97295,148394.08
2021,2,GO,Comercial,209934,196658.5
2021,2,DF,Comercial,115145,158004.2
2021,3,RO,Comercial,42980,46117.93
2021,3,AC,Comercial,22494,18001.61
2021,3,AM,Comercial,80416,94871
2021,3,RR,Comercial,12535,19289.68
2021,3,PA,Comercial,163845,152446.83
2021,3,AP,Comercial,18456,18229
2021,3,TO,Comercial,33163,30891.83
2021,3,MA,Comercial,130668,98608.79
2021,3,PI,Comercial,87253,60404
2021,3,CE,Comercial,181541,184112.4
2021,3,RN,Comercial,104206,90535
2021,3,PB,Comercial,111219,76063.18
2021,3,PE,Comercial,224142,243206
2021,3,AL,Comercial,66065,70247.19
2021,3,SE,Comercial,53861,53398.9
2021,3,BA,Comercial,411905,312357
2021,3,MG,Comercial,825774,511629.21
2021,3,ES,Comercial,139078,154859.4
2021,3,RJ,Comercial,465211,855366.24
2021,3,SP,Comercial,1126443,2829090.07
2021,3,PR,Comercial,426402,548641.69
2021,3,SC,Comercial,296445,434806.8
